transaction_id,client_id,created_at,completed_at,payout_country,currency,amount,status,client_fee,direct_cost,failure_reason
TX00021935,CL0353,2025-06-29 08:53:44,2025-06-29 17:24:35,United Kingdom,GBP,476.37,completed,8.56,5.53,
TX00021936,CL0208,2025-06-29 09:05:03,2025-06-29 10:10:49,United States,USD,570.32,completed,17.79,6.11,
TX00021937,CL0128,2025-06-29 09:11:00,2025-06-29 18:01:41,United States,USD,168.0,completed,9.24,3.75,
TX00021938,CL0308,2025-06-29 09:31:36,2025-06-30 00:21:09,UAE,AED,2495.08,completed,189.27,33.65,
TX00021939,CL0431,2025-06-29 09:41:37,2025-06-29 10:48:12,United States,USD,385.51,completed,24.83,5.25,
TX00021940,CL0008,2025-06-29 09:41:44,2025-06-29 16:13:28,United States,USD,2843.35,completed,49.54,18.63,
TX00021941,CL0423,2025-06-29 09:56:25,2025-06-29 14:29:41,United Kingdom,GBP,116.48,completed,7.32,3.17,
TX00021942,CL0322,2025-06-29 10:23:04,2025-06-29 12:14:17,Canada,CAD,1617.31,completed,52.18,14.98,
TX00021943,CL0142,2025-06-29 10:24:56,2025-06-29 16:51:17,Cyprus,EUR,396.17,completed,26.31,5.62,
TX00021944,CL0373,2025-06-29 10:43:47,2025-06-29 13:56:28,United Kingdom,GBP,260.59,completed,14.87,4.71,
TX00021945,CL0390,2025-06-29 11:03:51,2025-06-29 13:39:32,United States,USD,1569.21,completed,23.7,10.07,
TX00021946,CL0410,2025-06-29 11:14:58,2025-06-29 21:28:18,United States,USD,911.24,completed,24.59,7.52,
TX00021947,CL0252,2025-06-29 11:16:58,2025-06-29 16:08:30,United States,USD,539.58,completed,36.2,5.81,
TX00021948,CL0401,2025-06-29 11:24:58,2025-06-29 18:38:23,Poland,PLN,3206.57,completed,197.53,42.68,
TX00021949,CL0008,2025-06-29 11:34:54,2025-06-30 02:27:12,Estonia,EUR,3018.36,completed,56.73,21.78,
TX00021950,CL0373,2025-06-29 11:41:06,2025-06-29 13:33:46,United States,USD,490.88,completed,27.6,5.47,
TX00021951,CL0484,2025-06-29 11:49:34,2025-06-29 13:52:35,Canada,CAD,299.2,completed,21.39,6.64,
TX00021952,CL0484,2025-06-29 11:53:48,2025-06-29 19:11:13,Canada,CAD,440.4,completed,32.97,8.1,
TX00021953,CL0061,2025-06-29 11:54:53,2025-06-29 17:24:58,United States,USD,872.92,completed,29.78,7.94,
TX00021954,CL0379,2025-06-29 13:08:02,2025-06-29 14:28:35,United States,USD,573.93,completed,35.21,5.96,
TX00021955,CL0152,2025-06-29 13:20:38,2025-06-30 07:57:29,Singapore,SGD,193.2,completed,9.51,5.93,
TX00021956,CL0364,2025-06-29 13:22:22,2025-06-30 03:26:03,United States,USD,428.22,completed,26.92,5.27,
TX00021957,CL0317,2025-06-29 13:26:14,2025-06-30 11:05:40,UAE,AED,3378.95,completed,96.26,42.85,
TX00021958,CL0269,2025-06-29 13:34:03,2025-06-30 02:40:17,Poland,PLN,22627.29,completed,496.55,249.55,
TX00021959,CL0379,2025-06-29 14:01:58,2025-06-29 19:49:00,United States,USD,86.11,completed,5.53,3.8,
TX00021960,CL0455,2025-06-29 14:12:20,2025-06-30 07:33:59,Singapore,SGD,1610.18,completed,34.11,17.12,
TX00021961,CL0024,2025-06-29 14:13:06,2025-06-29 22:50:01,Singapore,SGD,565.3,completed,28.71,10.38,
TX00021962,CL0326,2025-06-29 14:19:01,2025-06-29 16:54:25,United States,USD,81.46,completed,3.74,3.65,
TX00021963,CL0071,2025-06-29 14:20:50,2025-06-29 16:27:15,Canada,CAD,228.19,completed,12.62,7.11,
TX00021964,CL0326,2025-06-29 14:21:56,2025-06-30 00:11:18,United States,USD,486.74,completed,22.5,6.25,
TX00021965,CL0117,2025-06-29 14:32:44,2025-06-30 03:30:57,United Kingdom,GBP,1869.27,completed,68.18,11.83,
TX00021966,CL0096,2025-06-29 15:32:02,2025-06-29 20:20:39,Canada,CAD,1442.18,completed,43.28,14.14,
TX00021967,CL0205,2025-06-29 16:09:13,2025-06-30 09:54:31,Singapore,SGD,85.07,completed,5.49,5.4,
TX00021968,CL0122,2025-06-29 16:27:01,2025-06-29 18:01:24,United Kingdom,GBP,1698.76,completed,29.96,13.58,
TX00021969,CL0308,2025-06-29 16:40:13,,UAE,AED,1118.49,failed,0.0,0.0,Invalid beneficiary details
TX00021970,CL0394,2025-06-29 16:41:14,2025-06-30 05:05:11,Poland,PLN,524.03,completed,22.97,18.97,
TX00021971,CL0245,2025-06-29 16:44:05,2025-06-30 02:04:28,UAE,AED,144.8,completed,6.58,12.38,
TX00021972,CL0353,2025-06-29 16:44:46,2025-06-30 10:41:28,United Kingdom,GBP,668.21,completed,12.77,6.69,
TX00021973,CL0479,2025-06-29 16:59:33,2025-06-29 18:28:00,Spain,EUR,331.97,completed,21.14,5.96,
TX00021974,CL0338,2025-06-29 17:12:26,2025-06-29 19:44:48,United Kingdom,GBP,353.14,completed,18.46,5.07,
TX00021975,CL0292,2025-06-29 17:29:03,2025-06-30 08:17:22,United Kingdom,GBP,317.41,completed,9.89,5.27,
TX00021976,CL0323,2025-06-29 17:44:40,2025-06-30 05:07:09,United States,USD,112.08,completed,7.22,4.49,
TX00021977,CL0394,2025-06-29 18:22:06,2025-06-29 20:33:21,United Kingdom,GBP,296.89,completed,12.95,4.63,
TX00021978,CL0373,2025-06-29 18:49:55,2025-06-30 04:45:48,United Kingdom,GBP,352.95,completed,20.26,4.73,
TX00021979,CL0205,2025-06-29 20:26:08,2025-06-30 06:45:57,Singapore,SGD,217.81,completed,13.44,7.49,
TX00021980,CL0401,2025-06-29 21:54:13,2025-06-30 09:01:07,UAE,AED,176.18,completed,10.43,17.05,
TX00021981,CL0224,2025-06-29 23:07:45,2025-06-30 03:25:07,Estonia,EUR,96.97,completed,5.99,4.13,
TX00021982,CL0379,2025-06-29 23:31:04,2025-06-30 01:09:37,United States,USD,188.06,completed,12.49,4.09,
TX00021983,CL0084,2025-06-30 02:29:17,2025-06-30 03:45:24,United States,USD,476.97,completed,28.64,5.84,
TX00021984,CL0087,2025-06-30 08:48:29,2025-06-30 16:11:24,Singapore,SGD,309.08,completed,19.37,8.14,
TX00021985,CL0306,2025-06-30 08:49:37,2025-06-30 15:08:48,United States,USD,499.09,completed,29.21,5.37,
TX00021986,CL0325,2025-06-30 09:15:30,2025-06-30 11:14:29,United States,USD,278.75,completed,16.65,4.12,
TX00021987,CL0325,2025-06-30 09:16:15,2025-06-30 17:07:29,Spain,EUR,313.95,completed,20.14,4.49,
TX00021988,CL0325,2025-06-30 09:40:10,2025-06-30 17:57:59,France,EUR,197.55,completed,12.85,4.14,
TX00021989,CL0338,2025-06-30 10:07:59,2025-06-30 11:05:05,United Kingdom,GBP,160.01,completed,7.88,3.01,
TX00021990,CL0353,2025-06-30 10:09:34,2025-06-30 14:40:32,Cyprus,EUR,836.92,completed,14.63,7.58,
TX00021991,CL0353,2025-06-30 10:31:26,2025-06-30 14:00:36,United Kingdom,GBP,985.74,completed,17.82,8.75,
TX00021992,CL0323,2025-06-30 12:27:05,2025-06-30 15:18:50,Estonia,EUR,77.46,completed,4.93,4.08,
TX00021993,CL0224,2025-06-30 12:30:13,2025-07-01 03:11:50,United States,USD,178.54,completed,11.36,4.8,
TX00021994,CL0323,2025-06-30 12:49:24,2025-06-30 15:37:25,Cyprus,EUR,271.54,completed,18.4,4.77,
TX00021995,CL0406,2025-06-30 12:51:11,2025-06-30 19:26:50,United States,USD,215.63,completed,12.43,3.94,
TX00021996,CL0180,2025-06-30 13:01:23,2025-06-30 16:27:07,United States,USD,722.07,completed,32.41,7.46,
TX00021997,CL0306,2025-06-30 14:03:58,2025-06-30 19:03:03,Cyprus,EUR,277.38,completed,16.36,5.07,
TX00021998,CL0180,2025-06-30 15:06:06,2025-07-01 05:48:26,Canada,CAD,154.3,completed,7.33,6.16,
TX00021999,CL0323,2025-06-30 15:33:29,2025-06-30 17:54:18,Spain,EUR,154.67,completed,10.32,4.08,
TX00022000,CL0128,2025-06-30 16:22:18,2025-06-30 22:01:32,United Kingdom,GBP,65.31,completed,3.55,3.07,
TX00022001,CL0043,2025-06-30 16:57:43,2025-07-01 04:30:21,Cyprus,EUR,1902.12,completed,59.85,13.9,
TX00022002,CL0224,2025-06-30 17:02:43,2025-06-30 21:57:37,Cyprus,EUR,121.7,completed,7.85,3.68,
TX00022003,CL0338,2025-06-30 17:49:45,,United Kingdom,GBP,125.06,failed,0.0,0.0,Invalid beneficiary details
TX00022004,CL0043,2025-06-30 17:56:48,2025-06-30 21:16:43,Cyprus,EUR,926.42,completed,26.98,8.13,
TX00022005,CL0338,2025-06-30 18:05:58,2025-06-30 18:28:06,United Kingdom,GBP,116.75,completed,6.3,4.04,
TX00022006,CL0489,2025-06-30 18:07:40,2025-06-30 19:26:36,Cyprus,EUR,374.91,completed,20.62,5.77,
TX00022007,CL0443,2025-07-01 01:01:06,2025-07-01 12:36:13,United Kingdom,GBP,120.22,completed,7.02,3.7,
TX00022008,CL0338,2025-07-01 01:08:54,2025-07-01 01:45:17,United Kingdom,GBP,264.37,completed,13.33,3.84,
TX00022009,CL0370,2025-07-01 01:46:14,2025-07-01 02:44:16,United States,USD,120.73,completed,6.05,4.28,
TX00022010,CL0332,2025-07-01 04:35:36,2025-07-01 05:52:57,United Kingdom,GBP,3255.74,completed,81.13,22.75,
TX00022011,CL0425,2025-07-01 06:21:38,2025-07-01 18:17:19,UAE,AED,385.89,completed,19.76,18.34,
TX00022012,CL0120,2025-07-01 06:46:01,2025-07-01 23:32:41,UAE,AED,3332.16,completed,239.33,39.91,
TX00022013,CL0473,2025-07-01 07:03:40,2025-07-01 07:53:38,United States,USD,245.49,completed,12.45,4.76,
TX00022014,CL0425,2025-07-01 08:00:54,2025-07-02 04:14:51,UAE,AED,1005.71,completed,48.82,19.53,
TX00022015,CL0489,2025-07-01 08:05:18,2025-07-02 14:36:18,Poland,PLN,2065.35,completed,112.3,32.56,
TX00022016,CL0027,2025-07-01 08:07:35,2025-07-01 09:39:53,United Kingdom,GBP,236.36,completed,15.0,3.6,
TX00022017,CL0018,2025-07-01 08:13:31,2025-07-02 01:52:47,UAE,AED,1177.15,completed,66.5,20.68,
TX00022018,CL0175,2025-07-01 08:17:31,2025-07-02 06:44:18,Cyprus,EUR,189.04,completed,9.55,5.07,
TX00022019,CL0109,2025-07-01 08:23:54,2025-07-02 01:08:33,UAE,AED,547.62,completed,31.92,19.27,
TX00022020,CL0018,2025-07-01 08:26:53,2025-07-02 04:51:42,UAE,AED,554.47,completed,33.05,18.15,
TX00022021,CL0078,2025-07-01 08:30:34,2025-07-01 18:09:59,Canada,CAD,888.76,completed,61.75,11.77,
TX00022022,CL0229,2025-07-01 08:34:04,2025-07-01 18:15:57,Netherlands,EUR,1049.3,completed,19.77,8.37,
TX00022023,CL0064,2025-07-01 08:35:43,2025-07-01 22:33:23,United States,USD,1474.05,completed,45.37,9.95,
TX00022024,CL0501,2025-07-01 08:36:20,2025-07-01 19:32:56,Singapore,SGD,414.77,completed,18.39,8.28,
TX00022025,CL0125,2025-07-01 08:37:08,2025-07-01 14:22:28,United States,USD,1643.82,completed,26.42,11.05,
TX00022026,CL0457,2025-07-01 08:37:55,2025-07-01 21:00:39,Poland,PLN,854.66,completed,38.27,21.07,
TX00022027,CL0285,2025-07-01 08:44:58,2025-07-01 21:38:44,Estonia,EUR,419.44,completed,20.35,5.28,
TX00022028,CL0099,2025-07-01 08:45:46,2025-07-01 16:46:53,Poland,PLN,2106.01,completed,93.63,29.9,
TX00022029,CL0501,2025-07-01 08:45:53,2025-07-01 23:08:39,Estonia,EUR,219.33,completed,9.79,4.9,
TX00022030,CL0489,2025-07-01 08:49:11,2025-07-01 13:06:04,Netherlands,EUR,225.45,completed,12.27,4.01,
TX00022031,CL0109,2025-07-01 08:50:18,2025-07-01 20:10:59,UAE,AED,1390.82,completed,85.11,24.86,
TX00022032,CL0343,2025-07-01 08:54:55,2025-07-01 20:00:02,United States,USD,698.45,completed,20.51,6.16,
TX00022033,CL0027,2025-07-01 09:02:36,2025-07-01 12:38:50,United Kingdom,GBP,545.61,completed,33.31,6.07,
TX00022034,CL0473,2025-07-01 09:03:12,2025-07-02 02:35:25,United States,USD,294.61,completed,14.34,4.87,
TX00022035,CL0042,2025-07-01 09:11:45,2025-07-02 08:10:12,Poland,PLN,47140.78,completed,1091.23,429.65,
TX00022036,CL0244,2025-07-01 09:12:57,2025-07-02 08:40:37,United States,USD,201.81,completed,9.03,4.17,
TX00022037,CL0078,2025-07-01 09:16:59,2025-07-01 12:26:25,Canada,CAD,2157.26,completed,154.51,18.52,
TX00022038,CL0032,2025-07-01 09:17:06,2025-07-02 11:14:50,UAE,AED,2442.74,completed,66.05,38.79,
TX00022039,CL0109,2025-07-01 09:25:29,2025-07-02 08:23:42,UAE,AED,773.14,completed,43.94,20.03,
TX00022040,CL0501,2025-07-01 09:29:13,2025-07-01 18:55:35,Singapore,SGD,175.21,completed,7.79,6.68,
TX00022041,CL0027,2025-07-01 09:30:51,2025-07-01 23:45:10,United Kingdom,GBP,131.16,completed,8.44,3.7,
TX00022042,CL0300,2025-07-01 09:31:00,2025-07-01 10:51:14,Canada,CAD,3615.32,completed,116.29,27.89,
TX00022043,CL0501,2025-07-01 09:31:53,2025-07-01 21:28:26,Singapore,SGD,699.47,completed,31.12,11.1,
TX00022044,CL0042,2025-07-01 09:33:56,2025-07-01 13:53:01,Cyprus,EUR,8186.01,completed,182.77,53.1,
TX00022045,CL0473,2025-07-01 09:38:24,2025-07-01 12:23:49,United Kingdom,GBP,140.83,completed,6.72,3.67,
TX00022046,CL0027,2025-07-01 09:41:04,2025-07-01 18:15:24,Estonia,EUR,264.82,completed,16.75,5.24,
TX00022047,CL0416,2025-07-01 09:42:06,2025-07-02 15:49:07,United States,USD,444.18,completed,8.14,5.3,
TX00022048,CL0489,2025-07-01 09:42:56,2025-07-01 13:50:50,France,EUR,515.09,completed,29.34,6.53,
TX00022049,CL0061,2025-07-01 09:47:11,2025-07-01 15:17:27,United States,USD,1091.35,completed,39.51,8.53,
TX00022050,CL0416,2025-07-01 09:51:08,2025-07-04 02:31:44,Poland,PLN,4569.82,completed,87.76,59.95,
TX00022051,CL0192,2025-07-01 09:54:44,2025-07-01 12:10:19,France,EUR,117.2,completed,6.26,3.76,
TX00022052,CL0392,2025-07-01 09:54:55,2025-07-02 03:40:34,United States,USD,488.85,completed,13.2,5.9,
TX00022053,CL0209,2025-07-01 09:55:10,2025-07-01 22:59:42,UAE,AED,7922.5,completed,200.58,73.55,
TX00022054,CL0042,2025-07-01 09:58:03,2025-07-02 18:30:31,France,EUR,8125.31,completed,194.98,44.12,
TX00022055,CL0027,2025-07-01 09:59:01,2025-07-02 06:00:36,Netherlands,EUR,502.12,completed,30.51,5.33,
TX00022056,CL0073,2025-07-01 10:02:18,2025-07-01 15:48:25,United States,USD,890.04,completed,44.46,7.6,
TX00022057,CL0489,2025-07-01 10:03:57,2025-07-02 07:47:48,Poland,PLN,863.73,completed,49.2,22.0,
TX00022058,CL0027,2025-07-01 10:07:09,2025-07-01 23:10:56,France,EUR,151.44,completed,9.58,3.82,
TX00022059,CL0501,2025-07-01 10:10:31,2025-07-01 17:37:44,Singapore,SGD,335.26,completed,14.74,8.24,
TX00022060,CL0175,2025-07-01 10:12:07,2025-07-01 19:02:27,Cyprus,EUR,304.36,completed,14.59,4.64,
TX00022061,CL0027,2025-07-01 10:14:35,2025-07-01 11:42:05,France,EUR,925.06,completed,54.98,8.86,
TX00022062,CL0269,2025-07-01 10:15:28,2025-07-01 12:48:05,United States,USD,2812.65,completed,63.03,14.85,
TX00022063,CL0311,2025-07-01 10:15:49,2025-07-01 18:08:17,United States,USD,894.32,completed,36.78,8.44,
TX00022064,CL0229,2025-07-01 10:20:49,2025-07-01 22:15:57,Cyprus,EUR,2939.08,completed,53.89,19.04,
TX00022065,CL0370,2025-07-01 10:22:39,2025-07-01 15:06:03,United States,USD,185.88,completed,9.8,4.6,
TX00022066,CL0473,2025-07-01 10:23:12,2025-07-01 21:00:50,United States,USD,463.66,completed,23.41,5.84,
TX00022067,CL0425,2025-07-01 10:27:08,2025-07-01 23:09:49,UAE,AED,445.52,completed,22.03,14.97,
TX00022068,CL0345,2025-07-01 10:28:42,2025-07-01 17:22:34,Netherlands,EUR,167.25,completed,10.39,4.7,
TX00022069,CL0193,2025-07-01 10:36:36,2025-07-02 06:24:00,United States,USD,1274.8,completed,39.58,9.43,
TX00022070,CL0018,2025-07-01 10:41:21,2025-07-02 00:33:26,UAE,AED,1622.58,completed,91.0,27.49,
TX00022071,CL0027,2025-07-01 10:42:32,2025-07-02 03:57:52,United Kingdom,GBP,214.93,completed,12.58,3.92,
TX00022072,CL0269,2025-07-01 10:52:37,2025-07-01 23:45:29,Poland,PLN,11960.89,completed,262.16,142.03,
TX00022073,CL0432,2025-07-01 10:55:33,2025-07-01 13:21:42,United States,USD,310.16,completed,17.35,5.66,
TX00022074,CL0311,2025-07-01 10:57:20,2025-07-01 16:58:20,United States,USD,1794.54,completed,73.04,10.62,
TX00022075,CL0209,2025-07-01 10:57:31,2025-07-01 18:32:23,Estonia,EUR,2141.11,completed,54.92,14.11,
TX00022076,CL0473,2025-07-01 11:03:29,2025-07-01 14:11:32,United Kingdom,GBP,356.75,completed,18.0,4.48,
TX00022077,CL0050,2025-07-01 11:11:39,2025-07-01 11:51:54,United States,USD,2127.54,completed,50.04,12.35,
TX00022078,CL0078,2025-07-01 11:13:45,2025-07-01 12:24:53,Canada,CAD,2844.83,completed,202.59,20.7,
TX00022079,CL0027,2025-07-01 11:27:16,2025-07-01 19:03:18,Spain,EUR,410.92,completed,24.44,6.18,
TX00022080,CL0345,2025-07-01 11:27:24,2025-07-01 16:11:59,Spain,EUR,436.45,completed,25.46,6.51,
TX00022081,CL0217,2025-07-01 11:30:13,2025-07-01 12:16:46,United States,USD,1320.25,completed,47.96,9.92,
TX00022082,CL0343,2025-07-01 11:34:29,2025-07-01 12:34:50,France,EUR,1349.92,completed,42.26,11.47,
TX00022083,CL0175,2025-07-01 11:36:06,2025-07-01 19:02:23,Spain,EUR,469.85,completed,23.84,5.65,
TX00022084,CL0027,2025-07-01 11:36:19,2025-07-01 16:02:02,United Kingdom,GBP,161.3,completed,9.96,3.53,
TX00022085,CL0425,2025-07-01 11:40:32,2025-07-02 02:21:39,UAE,AED,335.82,completed,17.05,15.37,
TX00022086,CL0281,2025-07-01 11:42:26,2025-07-01 14:01:43,United States,USD,762.62,completed,23.03,7.67,
TX00022087,CL0332,2025-07-01 11:43:46,2025-07-01 19:17:09,UAE,AED,10373.41,completed,252.73,106.2,
TX00022088,CL0099,2025-07-01 11:43:55,2025-07-02 01:21:34,United States,USD,320.37,completed,15.24,4.96,
TX00022089,CL0311,2025-07-01 11:51:14,2025-07-01 19:43:56,United States,USD,835.69,completed,33.31,7.01,
TX00022090,CL0353,2025-07-01 11:52:13,2025-07-01 12:54:45,United States,USD,1949.44,completed,34.95,10.8,
TX00022091,CL0146,2025-07-01 11:55:49,2025-07-01 19:38:14,UAE,AED,4880.88,completed,98.01,50.0,
TX00022092,CL0154,2025-07-01 11:57:37,2025-07-01 12:49:34,Cyprus,EUR,1287.87,completed,28.87,10.16,
TX00022093,CL0257,2025-07-01 11:57:38,2025-07-02 15:09:36,United States,USD,363.98,completed,25.61,5.36,
TX00022094,CL0392,2025-07-01 12:00:46,2025-07-02 06:22:46,Singapore,SGD,3186.97,completed,81.45,31.61,
TX00022095,CL0473,2025-07-01 12:01:31,2025-07-01 16:52:54,United Kingdom,GBP,86.28,completed,4.22,3.33,
TX00022096,CL0120,2025-07-01 12:03:42,2025-07-02 01:39:01,UAE,AED,3563.97,completed,273.22,40.45,
TX00022097,CL0501,2025-07-01 12:07:39,2025-07-01 18:37:51,Spain,EUR,185.5,completed,8.22,3.68,
TX00022098,CL0345,2025-07-01 12:10:09,2025-07-01 13:39:51,United States,USD,79.91,completed,4.59,3.24,
TX00022099,CL0032,2025-07-01 12:11:01,2025-07-02 04:55:53,UAE,AED,2032.24,completed,55.83,32.08,
TX00022100,CL0473,2025-07-01 12:11:49,2025-07-01 16:26:17,United Kingdom,GBP,214.74,completed,10.2,4.28,
TX00022101,CL0154,2025-07-01 12:12:51,2025-07-04 00:12:51,United States,USD,1826.13,completed,41.76,12.58,
TX00022102,CL0027,2025-07-01 12:22:53,2025-07-01 16:31:45,Spain,EUR,447.44,completed,28.03,5.48,
TX00022103,CL0443,2025-07-01 12:31:08,2025-07-01 17:03:04,United Kingdom,GBP,338.36,completed,19.33,4.56,
TX00022104,CL0392,2025-07-01 12:32:24,2025-07-02 05:43:54,Singapore,SGD,968.19,completed,24.29,12.98,
TX00022105,CL0443,2025-07-01 12:34:01,2025-07-01 20:22:31,United Kingdom,GBP,313.01,completed,17.97,4.49,
TX00022106,CL0018,2025-07-01 12:34:18,2025-07-02 02:12:19,UAE,AED,725.01,completed,42.05,17.7,
TX00022107,CL0154,2025-07-01 12:35:42,2025-07-02 03:50:14,Netherlands,EUR,824.79,completed,18.54,6.81,
TX00022108,CL0061,2025-07-01 12:44:57,2025-07-01 22:55:51,United States,USD,659.58,completed,22.09,7.17,
TX00022109,CL0217,2025-07-01 12:45:28,2025-07-01 15:25:03,United States,USD,673.19,completed,25.13,7.17,
TX00022110,CL0425,2025-07-01 12:48:29,2025-07-04 14:34:43,UAE,AED,596.31,completed,28.0,21.45,
TX00022111,CL0345,2025-07-01 12:48:50,2025-07-01 17:58:25,Spain,EUR,139.36,completed,8.65,4.04,
TX00022112,CL0027,2025-07-01 12:53:24,2025-07-01 19:26:06,Spain,EUR,203.81,completed,12.1,4.33,
TX00022113,CL0473,2025-07-01 12:54:28,2025-07-01 15:51:15,United Kingdom,GBP,152.29,completed,7.8,3.04,
TX00022114,CL0146,2025-07-01 13:02:08,2025-07-02 04:59:27,UAE,AED,6056.44,completed,122.09,66.69,
TX00022115,CL0027,2025-07-01 13:05:09,2025-07-01 18:00:58,United Kingdom,GBP,367.08,completed,22.5,5.2,
TX00022116,CL0175,2025-07-01 13:05:27,2025-07-01 17:39:20,Germany,EUR,708.08,completed,33.47,7.34,
TX00022117,CL0501,2025-07-01 13:13:05,2025-07-01 14:59:47,Netherlands,EUR,305.37,completed,13.55,5.12,
TX00022118,CL0099,2025-07-01 13:20:33,2025-07-02 01:16:32,Poland,PLN,5721.68,completed,252.43,70.39,
TX00022119,CL0332,2025-07-01 13:22:40,2025-07-04 08:05:51,Poland,PLN,13918.94,completed,326.99,152.98,
TX00022120,CL0281,2025-07-01 13:24:45,2025-07-01 22:36:34,Singapore,SGD,648.57,completed,19.8,10.19,
TX00022121,CL0392,2025-07-01 13:28:39,2025-07-01 20:31:39,United States,USD,1461.98,completed,37.32,10.3,
TX00022122,CL0146,2025-07-01 13:30:09,2025-07-01 22:40:11,UAE,AED,3070.1,completed,60.39,39.38,
TX00022123,CL0071,2025-07-01 13:34:09,2025-07-01 15:32:42,Canada,CAD,172.62,completed,8.74,5.25,
TX00022124,CL0128,2025-07-01 13:34:42,2025-07-01 14:47:30,United Kingdom,GBP,111.34,completed,6.02,3.76,
TX00022125,CL0473,2025-07-01 13:43:23,2025-07-02 00:12:30,United States,USD,343.59,completed,17.08,4.29,
TX00022126,CL0435,2025-07-01 13:45:10,2025-07-01 15:56:36,Canada,CAD,1864.72,completed,53.58,15.66,
TX00022127,CL0099,2025-07-01 13:46:30,2025-07-02 05:25:36,Poland,PLN,1833.12,completed,85.88,34.03,
TX00022128,CL0054,2025-07-01 13:50:53,2025-07-02 08:10:56,Poland,PLN,325.63,completed,16.73,16.24,
TX00022129,CL0473,2025-07-01 14:00:02,2025-07-01 16:11:52,United States,USD,222.94,completed,10.92,4.13,
TX00022130,CL0425,2025-07-01 14:02:04,2025-07-02 15:10:34,UAE,AED,1661.78,completed,80.39,26.59,
TX00022131,CL0064,2025-07-01 14:03:10,2025-07-01 20:25:02,United States,USD,2508.45,completed,77.06,13.83,
TX00022132,CL0192,2025-07-01 14:07:20,2025-07-01 23:13:32,Netherlands,EUR,250.92,completed,12.99,4.17,
TX00022133,CL0192,2025-07-01 14:10:45,2025-07-01 21:50:09,United States,USD,249.73,completed,13.74,4.77,
TX00022134,CL0175,2025-07-01 14:15:19,2025-07-01 18:09:16,Germany,EUR,523.99,completed,26.31,6.02,
TX00022135,CL0501,2025-07-01 14:15:50,2025-07-02 12:03:49,Singapore,SGD,263.51,completed,11.61,6.12,
TX00022136,CL0345,2025-07-01 14:16:33,2025-07-01 20:42:47,Cyprus,EUR,265.8,completed,15.53,4.44,
TX00022137,CL0501,2025-07-01 14:20:15,2025-07-02 06:09:30,Singapore,SGD,185.31,completed,8.62,7.13,
TX00022138,CL0345,2025-07-01 14:22:12,2025-07-01 15:48:22,France,EUR,84.47,completed,5.0,3.29,
TX00022139,CL0435,2025-07-01 14:23:56,2025-07-01 18:44:09,Canada,CAD,1664.16,completed,47.08,15.04,
TX00022140,CL0473,2025-07-01 14:28:08,2025-07-01 19:27:26,United States,USD,664.43,completed,31.37,6.07,
TX00022141,CL0301,2025-07-01 14:29:02,,Poland,PLN,984.26,failed,0.0,0.0,Compliance review
TX00022142,CL0473,2025-07-01 14:30:57,2025-07-01 19:12:02,United Kingdom,GBP,137.74,completed,6.74,3.29,
TX00022143,CL0209,2025-07-01 14:33:58,2025-07-02 03:38:09,UAE,AED,9405.02,completed,235.66,92.8,
TX00022144,CL0303,2025-07-01 14:40:57,2025-07-02 05:26:22,Poland,PLN,2481.17,completed,87.9,37.43,
TX00022145,CL0244,2025-07-01 14:43:51,2025-07-01 23:00:23,Poland,PLN,372.89,completed,17.29,17.98,
